,Stkcd,Year,Profit,Asset,ROA,Indcd,Industry,Type,TypeName,Conmee
3572,890,2011,88942909.84,3378202336.0,0.026328472999999998,C33,Metal product,C,Manufacturing,"Jiangsu Fasten Co., Ltd."
3573,890,2012,53820750.51,3399460402.0,0.015832145,C33,Metal product,C,Manufacturing,"Jiangsu Fasten Co., Ltd."
3574,890,2013,17270489.33,3330377089.0,0.005185746,C33,Metal product,C,Manufacturing,"Jiangsu Fasten Co., Ltd."
3575,890,2014,16378494.64,3336927798.0,0.004908256,C33,Metal product,C,Manufacturing,"Jiangsu Fasten Co., Ltd."
3576,890,2015,24463675.16,3110540070.0,0.007864768000000001,C33,Metal product,C,Manufacturing,"Jiangsu Fasten Co., Ltd."
3577,890,2016,154434908.3,8790628284.0,0.017568131,C33,Metal product,C,Manufacturing,"Jiangsu Fasten Co., Ltd."
3578,890,2017,154434908.3,11133052400.0,0.013871749,C33,Metal product,C,Manufacturing,"Jiangsu Fasten Co., Ltd."
3579,890,2018,43441554.94,10397288277.0,0.004178162,C33,Metal product,C,Manufacturing,"Jiangsu Fasten Co., Ltd."
3580,893,2009,203344881.3,2527561861.0,0.080451001,C13,Farm and sideline food processing,C,Manufacturing,"DONLINKS INTERNATIONAL INVESTMENT CO.,LTD."
3581,893,2010,203344881.3,4455583059.0,0.04563822,C13,Farm and sideline food processing,C,Manufacturing,"DONLINKS INTERNATIONAL INVESTMENT CO.,LTD."
3582,893,2011,190057725.6,6146974521.0,0.030918906,C13,Farm and sideline food processing,C,Manufacturing,"DONLINKS INTERNATIONAL INVESTMENT CO.,LTD."
3583,893,2012,102759082.7,6811189130.0,0.015086805,C13,Farm and sideline food processing,C,Manufacturing,"DONLINKS INTERNATIONAL INVESTMENT CO.,LTD."
3584,893,2013,148231010.9,7530283024.0,0.019684653,C13,Farm and sideline food processing,C,Manufacturing,"DONLINKS INTERNATIONAL INVESTMENT CO.,LTD."
3585,893,2014,148231010.9,8057290445.0,0.018397128999999998,C13,Farm and sideline food processing,C,Manufacturing,"DONLINKS INTERNATIONAL INVESTMENT CO.,LTD."
3586,893,2015,43354611.6,10555140556.0,0.00410744,C13,Farm and sideline food processing,C,Manufacturing,"DONLINKS INTERNATIONAL INVESTMENT CO.,LTD."
3587,893,2016,43354611.6,6351221891.0,0.006826184,C13,Farm and sideline food processing,C,Manufacturing,"DONLINKS INTERNATIONAL INVESTMENT CO.,LTD."
3588,893,2017,13563641.51,5278782856.0,0.002569464,C13,Farm and sideline food processing,C,Manufacturing,"DONLINKS INTERNATIONAL INVESTMENT CO.,LTD."
3589,893,2018,-2351070.16,2337323131.0,-0.001005882,C13,Farm and sideline food processing,C,Manufacturing,"DONLINKS INTERNATIONAL INVESTMENT CO.,LTD."
3590,895,2009,1105751810.0,5770529301.0,0.191620517,C13,Farm and sideline food processing,C,Manufacturing,"Henan Shuanghui Investment and Development Co.,Ltd."
3591,895,2010,1421543008.0,6708825709.0,0.21189148,C13,Farm and sideline food processing,C,Manufacturing,"Henan Shuanghui Investment and Development Co.,Ltd."
3592,895,2011,1421543008.0,7839498006.0,0.181330872,C13,Farm and sideline food processing,C,Manufacturing,"Henan Shuanghui Investment and Development Co.,Ltd."
3593,895,2012,3068959674.0,16695083971.0,0.18382415300000002,C13,Farm and sideline food processing,C,Manufacturing,"Henan Shuanghui Investment and Development Co.,Ltd."
3594,895,2013,5872552786.0,19746141970.0,0.29740254,C13,Farm and sideline food processing,C,Manufacturing,"Henan Shuanghui Investment and Development Co.,Ltd."
3595,895,2014,5872552786.0,21982434237.0,0.26714752,C13,Farm and sideline food processing,C,Manufacturing,"Henan Shuanghui Investment and Development Co.,Ltd."
3596,895,2015,4416463356.0,22884467166.0,0.192989565,C13,Farm and sideline food processing,C,Manufacturing,"Henan Shuanghui Investment and Development Co.,Ltd."
3597,895,2016,6913673208.0,23304917639.0,0.29666155899999996,C13,Farm and sideline food processing,C,Manufacturing,"Henan Shuanghui Investment and Development Co.,Ltd."
3598,895,2017,6913673208.0,23089066160.0,0.299434943,C13,Farm and sideline food processing,C,Manufacturing,"Henan Shuanghui Investment and Development Co.,Ltd."
3599,895,2018,3773710967.0,23787611399.0,0.158641862,C13,Farm and sideline food processing,C,Manufacturing,"Henan Shuanghui Investment and Development Co.,Ltd."
3600,897,2009,157950126.2,8361173738.0,0.018890903,K70,Real estate,K,Real Estate,"Tianjin Jinbin Development Co., Ltd."
3601,897,2010,96195655.89,8445087334.0,0.011390724,K70,Real estate,K,Real Estate,"Tianjin Jinbin Development Co., Ltd."
3602,897,2011,96195655.89,8848936566.0,0.010870872,K70,Real estate,K,Real Estate,"Tianjin Jinbin Development Co., Ltd."
3603,897,2012,61941744.57,10588157595.0,0.005850096999999999,K70,Real estate,K,Real Estate,"Tianjin Jinbin Development Co., Ltd."
3604,897,2013,61941744.57,10588157595.0,0.005850096999999999,K70,Real estate,K,Real Estate,"Tianjin Jinbin Development Co., Ltd."
3605,897,2014,196855496.1,8192889931.0,0.024027602000000002,K70,Real estate,K,Real Estate,"Tianjin Jinbin Development Co., Ltd."
3606,897,2015,196855496.1,6901306925.0,0.028524379,K70,Real estate,K,Real Estate,"Tianjin Jinbin Development Co., Ltd."
3607,897,2016,45194967.97,6699810524.0,0.006745708,K70,Real estate,K,Real Estate,"Tianjin Jinbin Development Co., Ltd."
3608,897,2017,18862356.05,6699810524.0,0.002815357,K70,Real estate,K,Real Estate,"Tianjin Jinbin Development Co., Ltd."
3609,897,2018,-7470255.87,6710308616.0,-0.001113251,K70,Real estate,K,Real Estate,"Tianjin Jinbin Development Co., Ltd."
3610,898,2009,2981000000.0,100998000000.0,0.029515436000000003,C31,Ferrous metal smelting and rolling,C,Manufacturing,Angang Steel Company Limited
3611,898,2010,2760000000.0,105895000000.0,0.026063554,C31,Ferrous metal smelting and rolling,C,Manufacturing,Angang Steel Company Limited
3612,898,2011,2123000000.0,105114000000.0,0.020197119,C31,Ferrous metal smelting and rolling,C,Manufacturing,Angang Steel Company Limited
3613,898,2012,-1778000000.0,106709000000.0,-0.016662137,C31,Ferrous metal smelting and rolling,C,Manufacturing,Angang Steel Company Limited
3614,898,2013,755000000.0,103337000000.0,0.0073061919999999995,C31,Ferrous metal smelting and rolling,C,Manufacturing,Angang Steel Company Limited
3615,898,2014,1042000000.0,93624000000.0,0.011129625,C31,Ferrous metal smelting and rolling,C,Manufacturing,Angang Steel Company Limited
3616,898,2015,973000000.0,96706000000.0,0.010061423,C31,Ferrous metal smelting and rolling,C,Manufacturing,Angang Steel Company Limited
3617,898,2016,1661000000.0,90044000000.0,0.018446537,C31,Ferrous metal smelting and rolling,C,Manufacturing,Angang Steel Company Limited
3618,898,2017,5612000000.0,93805000000.0,0.059826235,C31,Ferrous metal smelting and rolling,C,Manufacturing,Angang Steel Company Limited
3619,898,2018,6853000000.0,92686000000.0,0.073937812,C31,Ferrous metal smelting and rolling,C,Manufacturing,Angang Steel Company Limited
3620,899,2009,80520053.35,6752234322.0,0.01192495,D44,"Electric power, thermal power production and supply",D,Energy,"Jiangxi Ganneng Co., Ltd."
3621,899,2010,80520053.35,6761985302.0,0.011907753,D44,"Electric power, thermal power production and supply",D,Energy,"Jiangxi Ganneng Co., Ltd."
3622,899,2011,-39561086.85,6696870304.0,-0.005907399,D44,"Electric power, thermal power production and supply",D,Energy,"Jiangxi Ganneng Co., Ltd."
3623,899,2012,164914732.9,6742934289.0,0.024457414,D44,"Electric power, thermal power production and supply",D,Energy,"Jiangxi Ganneng Co., Ltd."
3624,899,2013,440832634.2,6265499071.0,0.070358742,D44,"Electric power, thermal power production and supply",D,Energy,"Jiangxi Ganneng Co., Ltd."
3625,899,2014,440832634.2,6232835111.0,0.070727466,D44,"Electric power, thermal power production and supply",D,Energy,"Jiangxi Ganneng Co., Ltd."
3626,899,2015,574559004.8,5974080868.0,0.096175298,D44,"Electric power, thermal power production and supply",D,Energy,"Jiangxi Ganneng Co., Ltd."
3627,899,2016,574559004.8,7705039862.0,0.074569245,D44,"Electric power, thermal power production and supply",D,Energy,"Jiangxi Ganneng Co., Ltd."
3628,899,2017,378235751.8,7690777949.0,0.049180428,D44,"Electric power, thermal power production and supply",D,Energy,"Jiangxi Ganneng Co., Ltd."
3629,899,2018,187155449.8,7534585737.0,0.024839514,D44,"Electric power, thermal power production and supply",D,Energy,"Jiangxi Ganneng Co., Ltd."
3630,900,2009,638947479.5,5631761474.0,0.113454286,G54,Road transportation,G,Transportation,"Xiandai Investment Co., Ltd."
3631,900,2010,793199821.6,6489849559.0,0.122221604,G54,Road transportation,G,Transportation,"Xiandai Investment Co., Ltd."
3632,900,2011,845678308.8,8040220496.0,0.105180985,G54,Road transportation,G,Transportation,"Xiandai Investment Co., Ltd."
3633,900,2012,845678308.8,11742136817.0,0.072020819,G54,Road transportation,G,Transportation,"Xiandai Investment Co., Ltd."
3634,900,2013,667482821.0,16090948790.0,0.041481881,G54,Road transportation,G,Transportation,"Xiandai Investment Co., Ltd."
3635,900,2014,541466211.8,17320964921.0,0.031260742,G54,Road transportation,G,Transportation,"Xiandai Investment Co., Ltd."
3636,900,2015,579635226.7,18697015421.0,0.031001484,G54,Road transportation,G,Transportation,"Xiandai Investment Co., Ltd."
3637,900,2016,831986616.8,22016578622.0,0.037789097,G54,Road transportation,G,Transportation,"Xiandai Investment Co., Ltd."
3638,900,2017,887635248.1,23237457854.0,0.038198466,G54,Road transportation,G,Transportation,"Xiandai Investment Co., Ltd."
3639,900,2018,802247311.7,24382315880.0,0.032902835,G54,Road transportation,G,Transportation,"Xiandai Investment Co., Ltd."
3640,901,2009,12657649.69,437911407.9,0.02890459,C37,Transportation equipment manufacturing,C,Manufacturing,"Aerospace Hi-Tech Holding Group Co., Ltd."
3641,901,2010,75543047.71,1064969502.0,0.07093447,C37,Transportation equipment manufacturing,C,Manufacturing,"Aerospace Hi-Tech Holding Group Co., Ltd."
3642,901,2011,75543047.71,1211514183.0,0.062354241,C37,Transportation equipment manufacturing,C,Manufacturing,"Aerospace Hi-Tech Holding Group Co., Ltd."
3643,901,2012,74736887.49,1354375803.0,0.055181795,C37,Transportation equipment manufacturing,C,Manufacturing,"Aerospace Hi-Tech Holding Group Co., Ltd."
3644,901,2013,51379008.85,1621594825.0,0.031684246,C37,Transportation equipment manufacturing,C,Manufacturing,"Aerospace Hi-Tech Holding Group Co., Ltd."
3645,901,2014,51379008.85,2127417680.0,0.02415088,C37,Transportation equipment manufacturing,C,Manufacturing,"Aerospace Hi-Tech Holding Group Co., Ltd."
3646,901,2015,66993367.77,2178312642.0,0.030754707000000003,C37,Transportation equipment manufacturing,C,Manufacturing,"Aerospace Hi-Tech Holding Group Co., Ltd."
3647,901,2016,155360419.4,5729811302.0,0.027114403999999998,C37,Transportation equipment manufacturing,C,Manufacturing,"Aerospace Hi-Tech Holding Group Co., Ltd."
3648,901,2017,110609160.4,6269691401.0,0.017641883,C37,Transportation equipment manufacturing,C,Manufacturing,"Aerospace Hi-Tech Holding Group Co., Ltd."
3649,901,2018,65857901.42,6467875764.0,0.010182308000000001,C37,Transportation equipment manufacturing,C,Manufacturing,"Aerospace Hi-Tech Holding Group Co., Ltd."
3650,902,2009,2844861.75,1444418134.0,0.001969556,C26,Chemical manufacturing,C,Manufacturing,"HUBEI XINYANGFENG FERTILIZER Co.,Ltd."
3651,902,2010,23596727.36,1344299651.0,0.017553175,C26,Chemical manufacturing,C,Manufacturing,"HUBEI XINYANGFENG FERTILIZER Co.,Ltd."
3652,902,2011,23596727.36,1412230918.0,0.016708831,C26,Chemical manufacturing,C,Manufacturing,"HUBEI XINYANGFENG FERTILIZER Co.,Ltd."
3653,902,2012,7041117.04,1216911005.0,0.005786057,C26,Chemical manufacturing,C,Manufacturing,"HUBEI XINYANGFENG FERTILIZER Co.,Ltd."
3654,902,2013,-8342218.76,1335650517.0,-0.00624581,C26,Chemical manufacturing,C,Manufacturing,"HUBEI XINYANGFENG FERTILIZER Co.,Ltd."
3655,902,2014,588569104.5,5186120081.0,0.113489294,C26,Chemical manufacturing,C,Manufacturing,"HUBEI XINYANGFENG FERTILIZER Co.,Ltd."
3656,902,2015,777855427.8,6970489620.0,0.11159265300000001,C26,Chemical manufacturing,C,Manufacturing,"HUBEI XINYANGFENG FERTILIZER Co.,Ltd."
3657,902,2016,777855427.8,7889011061.0,0.098599865,C26,Chemical manufacturing,C,Manufacturing,"HUBEI XINYANGFENG FERTILIZER Co.,Ltd."
3658,902,2017,691752447.7,8745224645.0,0.079100592,C26,Chemical manufacturing,C,Manufacturing,"HUBEI XINYANGFENG FERTILIZER Co.,Ltd."
3659,902,2018,747474090.6,8844827526.0,0.084509742,C26,Chemical manufacturing,C,Manufacturing,"HUBEI XINYANGFENG FERTILIZER Co.,Ltd."
3660,903,2009,187400176.0,4300710954.0,0.043574232000000004,C34,Ordinary machinery,C,Manufacturing,"Kunming Yunnei Power Co., Ltd."
3661,903,2010,180453262.8,4544538995.0,0.039707716000000004,C34,Ordinary machinery,C,Manufacturing,"Kunming Yunnei Power Co., Ltd."
3662,903,2011,142290101.7,4666977867.0,0.030488703,C34,Ordinary machinery,C,Manufacturing,"Kunming Yunnei Power Co., Ltd."
3663,903,2012,85403575.11,5497511194.0,0.015534952,C34,Ordinary machinery,C,Manufacturing,"Kunming Yunnei Power Co., Ltd."
3664,903,2013,188540302.2,5811979582.0,0.032439946000000004,C34,Ordinary machinery,C,Manufacturing,"Kunming Yunnei Power Co., Ltd."
3665,903,2014,188540302.2,6429222808.0,0.02932552,C34,Ordinary machinery,C,Manufacturing,"Kunming Yunnei Power Co., Ltd."
3666,903,2015,191823916.6,7112451795.0,0.026970152999999997,C34,Ordinary machinery,C,Manufacturing,"Kunming Yunnei Power Co., Ltd."
3667,903,2016,237762263.8,8668538634.0,0.027428183,C34,Ordinary machinery,C,Manufacturing,"Kunming Yunnei Power Co., Ltd."
3668,903,2017,262550251.4,10786125021.0,0.02434148,C34,Ordinary machinery,C,Manufacturing,"Kunming Yunnei Power Co., Ltd."
3669,903,2018,262550251.4,12329148855.0,0.021295083,C34,Ordinary machinery,C,Manufacturing,"Kunming Yunnei Power Co., Ltd."
3670,905,2009,202985573.0,2931764723.0,0.069236652,G55,Water transport,G,Transportation,"Xiamen Port Development Co., Ltd."
3671,905,2010,202985573.0,2979362672.0,0.068130535,G55,Water transport,G,Transportation,"Xiamen Port Development Co., Ltd."
3672,905,2011,177773742.8,3157435213.0,0.056303212000000005,G55,Water transport,G,Transportation,"Xiamen Port Development Co., Ltd."
3673,905,2012,273368950.1,3625334400.0,0.075405168,G55,Water transport,G,Transportation,"Xiamen Port Development Co., Ltd."
3674,905,2013,361767829.7,4188961184.0,0.086362182,G55,Water transport,G,Transportation,"Xiamen Port Development Co., Ltd."
3675,905,2014,361767829.7,5093187501.0,0.071029749,G55,Water transport,G,Transportation,"Xiamen Port Development Co., Ltd."
3676,905,2015,322286254.8,5279552124.0,0.061044241,G55,Water transport,G,Transportation,"Xiamen Port Development Co., Ltd."
3677,905,2016,386792208.4,7390152640.0,0.052338866,G55,Water transport,G,Transportation,"Xiamen Port Development Co., Ltd."
3678,905,2017,337589239.6,8083078269.0,0.041764935,G55,Water transport,G,Transportation,"Xiamen Port Development Co., Ltd."
3679,905,2018,178912895.4,8552529281.0,0.020919296,G55,Water transport,G,Transportation,"Xiamen Port Development Co., Ltd."
3680,906,2009,26241996.9,2091669212.0,0.012545958999999999,F51,Wholesale business,F,Wholesale & Retail,"ZHESHANG Development Group Co.,LTD."
3681,906,2010,86817827.18,4310119156.0,0.02014279,F51,Wholesale business,F,Wholesale & Retail,"ZHESHANG Development Group Co.,LTD."
3682,906,2011,86817827.18,5360004899.0,0.016197341,F51,Wholesale business,F,Wholesale & Retail,"ZHESHANG Development Group Co.,LTD."
3683,906,2012,84898840.1,5531140867.0,0.015349246,F51,Wholesale business,F,Wholesale & Retail,"ZHESHANG Development Group Co.,LTD."
3684,906,2013,90667673.91,5884984482.0,0.015406612,F51,Wholesale business,F,Wholesale & Retail,"ZHESHANG Development Group Co.,LTD."
3685,906,2014,90667673.91,6440801158.0,0.01407708,F51,Wholesale business,F,Wholesale & Retail,"ZHESHANG Development Group Co.,LTD."
3686,906,2015,106170872.9,6441085033.0,0.016483383,F51,Wholesale business,F,Wholesale & Retail,"ZHESHANG Development Group Co.,LTD."
3687,906,2016,118546354.7,8167693729.0,0.014514055,F51,Wholesale business,F,Wholesale & Retail,"ZHESHANG Development Group Co.,LTD."
3688,906,2017,179041340.5,10758393751.0,0.016642014,F51,Wholesale business,F,Wholesale & Retail,"ZHESHANG Development Group Co.,LTD."
3689,906,2018,239536326.3,13189803075.0,0.01816072,F51,Wholesale business,F,Wholesale & Retail,"ZHESHANG Development Group Co.,LTD."
3690,908,2009,-11299523.88,997611423.4,-0.011326578,C27,Pharmaceutical ,C,Manufacturing,"Hunan Jingfeng Pharmaceutical Co.,Ltd."
3691,908,2010,2931685.41,784806163.1,0.0037355540000000003,C27,Pharmaceutical ,C,Manufacturing,"Hunan Jingfeng Pharmaceutical Co.,Ltd."
3692,908,2011,2931685.41,573117374.0,0.005115332,C27,Pharmaceutical ,C,Manufacturing,"Hunan Jingfeng Pharmaceutical Co.,Ltd."
3693,908,2012,-7026610.76,554544652.9,-0.012670956,C27,Pharmaceutical ,C,Manufacturing,"Hunan Jingfeng Pharmaceutical Co.,Ltd."
3694,908,2013,3417620.31,474496446.1,0.007202626,C27,Pharmaceutical ,C,Manufacturing,"Hunan Jingfeng Pharmaceutical Co.,Ltd."
3695,908,2014,257417197.7,3518315246.0,0.073164904,C27,Pharmaceutical ,C,Manufacturing,"Hunan Jingfeng Pharmaceutical Co.,Ltd."
3696,908,2015,581589936.6,5159869239.0,0.112714084,C27,Pharmaceutical ,C,Manufacturing,"Hunan Jingfeng Pharmaceutical Co.,Ltd."
3697,908,2016,581589936.6,5907489426.0,0.098449594,C27,Pharmaceutical ,C,Manufacturing,"Hunan Jingfeng Pharmaceutical Co.,Ltd."
3698,908,2017,388104390.2,5907489426.0,0.06569701,C27,Pharmaceutical ,C,Manufacturing,"Hunan Jingfeng Pharmaceutical Co.,Ltd."
3699,908,2018,101542884.5,5966995158.0,0.017017424,C27,Pharmaceutical ,C,Manufacturing,"Hunan Jingfeng Pharmaceutical Co.,Ltd."
3700,909,2009,38518953.48,3280024959.0,0.011743493999999998,S90,Integrated ,S,Integrated,"Soyea Technology Co., Ltd."
3701,909,2010,38518953.48,2668510952.0,0.014434623999999998,S90,Integrated ,S,Integrated,"Soyea Technology Co., Ltd."
3702,909,2011,42862834.68,3209196507.0,0.013356251000000001,S90,Integrated ,S,Integrated,"Soyea Technology Co., Ltd."
3703,909,2012,42862834.68,3622761930.0,0.011831535,S90,Integrated ,S,Integrated,"Soyea Technology Co., Ltd."
3704,909,2013,41679213.78,4696695511.0,0.008874156999999999,S90,Integrated ,S,Integrated,"Soyea Technology Co., Ltd."
3705,909,2014,42319016.68,5113241508.0,0.008276358000000001,S90,Integrated ,S,Integrated,"Soyea Technology Co., Ltd."
3706,909,2015,42319016.68,5113241508.0,0.008276358000000001,S90,Integrated ,S,Integrated,"Soyea Technology Co., Ltd."
3707,909,2016,37649581.29,4679589089.0,0.008045489,S90,Integrated ,S,Integrated,"Soyea Technology Co., Ltd."
3708,909,2017,42724040.1,4885536853.0,0.008745004,S90,Integrated ,S,Integrated,"Soyea Technology Co., Ltd."
3709,909,2018,47798498.9,3764387801.0,0.012697548999999999,S90,Integrated ,S,Integrated,"Soyea Technology Co., Ltd."
3710,910,2009,316882607.5,8808094808.0,0.035976294,C20,Wood-processing ,C,Manufacturing,"Dare Power Dekor Home Co.,Ltd."
3711,910,2010,326620673.6,8603097151.0,0.037965475,C20,Wood-processing ,C,Manufacturing,"Dare Power Dekor Home Co.,Ltd."
3712,910,2011,326620673.6,9081554615.0,0.035965282,C20,Wood-processing ,C,Manufacturing,"Dare Power Dekor Home Co.,Ltd."
3713,910,2012,254267584.9,9631810457.0,0.026398732,C20,Wood-processing ,C,Manufacturing,"Dare Power Dekor Home Co.,Ltd."
3714,910,2013,260511359.6,8979476440.0,0.029011865,C20,Wood-processing ,C,Manufacturing,"Dare Power Dekor Home Co.,Ltd."
3715,910,2014,411902594.8,8757664288.0,0.047033385,C20,Wood-processing ,C,Manufacturing,"Dare Power Dekor Home Co.,Ltd."
3716,910,2015,411902594.8,8637486853.0,0.047687783,C20,Wood-processing ,C,Manufacturing,"Dare Power Dekor Home Co.,Ltd."
3717,910,2016,534142935.0,6475412728.0,0.08248785900000001,C20,Wood-processing ,C,Manufacturing,"Dare Power Dekor Home Co.,Ltd."
3718,910,2017,504167059.8,6341816428.0,0.079498842,C20,Wood-processing ,C,Manufacturing,"Dare Power Dekor Home Co.,Ltd."
3719,910,2018,474191184.5,6629049344.0,0.07153230599999999,C20,Wood-processing ,C,Manufacturing,"Dare Power Dekor Home Co.,Ltd."
3720,911,2009,132393173.7,4712790853.0,0.028092308,C13,Farm and sideline food processing,C,Manufacturing,"Nanning Sugar Manufacturing Co., Ltd."
3721,911,2010,227994478.3,4359800854.0,0.0522947,C13,Farm and sideline food processing,C,Manufacturing,"Nanning Sugar Manufacturing Co., Ltd."
3722,911,2011,227994478.3,5453361054.0,0.041808066,C13,Farm and sideline food processing,C,Manufacturing,"Nanning Sugar Manufacturing Co., Ltd."
3723,911,2012,98981320.69,5867394362.0,0.016869724,C13,Farm and sideline food processing,C,Manufacturing,"Nanning Sugar Manufacturing Co., Ltd."
3724,911,2013,67990224.96,6166121990.0,0.011026416,C13,Farm and sideline food processing,C,Manufacturing,"Nanning Sugar Manufacturing Co., Ltd."
3725,911,2014,67990224.96,6354471556.0,0.010699588000000001,C13,Farm and sideline food processing,C,Manufacturing,"Nanning Sugar Manufacturing Co., Ltd."
3726,911,2015,52881185.46,5685007323.0,0.009301868000000001,C13,Farm and sideline food processing,C,Manufacturing,"Nanning Sugar Manufacturing Co., Ltd."
3727,911,2016,52881185.46,6713388301.0,0.007876974,C13,Farm and sideline food processing,C,Manufacturing,"Nanning Sugar Manufacturing Co., Ltd."
3728,911,2017,19261451.92,7868784736.0,0.002447831,C13,Farm and sideline food processing,C,Manufacturing,"Nanning Sugar Manufacturing Co., Ltd."
3729,911,2018,-113848936.8,8243625864.0,-0.013810541,C13,Farm and sideline food processing,C,Manufacturing,"Nanning Sugar Manufacturing Co., Ltd."
3730,912,2009,414860931.8,7892930420.0,0.052561078,C26,Chemical manufacturing,C,Manufacturing,"Sichuan Lutianhua Co., Ltd."
3731,912,2010,79981055.67,8065854557.0,0.009916005,C26,Chemical manufacturing,C,Manufacturing,"Sichuan Lutianhua Co., Ltd."
3732,912,2011,31342294.78,9193681512.0,0.003409113,C26,Chemical manufacturing,C,Manufacturing,"Sichuan Lutianhua Co., Ltd."
3733,912,2012,128916506.7,12749919616.0,0.010111162,C26,Chemical manufacturing,C,Manufacturing,"Sichuan Lutianhua Co., Ltd."
3734,912,2013,79476280.7,13807932969.0,0.005755842,C26,Chemical manufacturing,C,Manufacturing,"Sichuan Lutianhua Co., Ltd."
3735,912,2014,-29980843.13,13800597169.0,-0.0021724310000000003,C26,Chemical manufacturing,C,Manufacturing,"Sichuan Lutianhua Co., Ltd."
3736,912,2015,-3813344.48,12662589086.0,-0.00030115,C26,Chemical manufacturing,C,Manufacturing,"Sichuan Lutianhua Co., Ltd."
3737,912,2016,2846713.22,8286477897.0,0.000343537,C26,Chemical manufacturing,C,Manufacturing,"Sichuan Lutianhua Co., Ltd."
3738,912,2017,13367850.45,7720730612.0,0.001731423,C26,Chemical manufacturing,C,Manufacturing,"Sichuan Lutianhua Co., Ltd."
3739,912,2018,377132483.7,6117941396.0,0.06164369,C26,Chemical manufacturing,C,Manufacturing,"Sichuan Lutianhua Co., Ltd."
3740,913,2009,116149015.0,3135346064.0,0.037045037999999995,C37,Transportation equipment manufacturing,C,Manufacturing,"Zhejiang Qianjiqng Motorycle Co., Ltd."
3741,913,2010,292216464.9,3789307104.0,0.077116068,C37,Transportation equipment manufacturing,C,Manufacturing,"Zhejiang Qianjiqng Motorycle Co., Ltd."
3742,913,2011,292216464.9,4266001708.0,0.06849890900000001,C37,Transportation equipment manufacturing,C,Manufacturing,"Zhejiang Qianjiqng Motorycle Co., Ltd."
3743,913,2012,12260124.33,4151472379.0,0.002953199,C37,Transportation equipment manufacturing,C,Manufacturing,"Zhejiang Qianjiqng Motorycle Co., Ltd."
3744,913,2013,22344530.01,4274170524.0,0.005227805,C37,Transportation equipment manufacturing,C,Manufacturing,"Zhejiang Qianjiqng Motorycle Co., Ltd."
3745,913,2014,5647716.94,4123591034.0,0.001369611,C37,Transportation equipment manufacturing,C,Manufacturing,"Zhejiang Qianjiqng Motorycle Co., Ltd."
3746,913,2015,722154.5,3634259886.0,0.000198707,C37,Transportation equipment manufacturing,C,Manufacturing,"Zhejiang Qianjiqng Motorycle Co., Ltd."
3747,913,2016,306732241.8,3593318856.0,0.08536182099999999,C37,Transportation equipment manufacturing,C,Manufacturing,"Zhejiang Qianjiqng Motorycle Co., Ltd."
3748,913,2017,306732241.8,3919468785.0,0.078258626,C37,Transportation equipment manufacturing,C,Manufacturing,"Zhejiang Qianjiqng Motorycle Co., Ltd."
3749,913,2018,78164583.69,4600269852.0,0.016991304,C37,Transportation equipment manufacturing,C,Manufacturing,"Zhejiang Qianjiqng Motorycle Co., Ltd."
3750,915,2009,98149849.28,1109700057.0,0.08844718800000001,C27,Pharmaceutical ,C,Manufacturing,"Shandong Shanda Wit Science and Technology Co., Ltd."
3751,915,2010,132496509.0,1156647049.0,0.114552239,C27,Pharmaceutical ,C,Manufacturing,"Shandong Shanda Wit Science and Technology Co., Ltd."
3752,915,2011,163492268.1,1204280205.0,0.135759325,C27,Pharmaceutical ,C,Manufacturing,"Shandong Shanda Wit Science and Technology Co., Ltd."
3753,915,2012,222943310.1,1341876833.0,0.166142901,C27,Pharmaceutical ,C,Manufacturing,"Shandong Shanda Wit Science and Technology Co., Ltd."
3754,915,2013,275211109.6,1591741310.0,0.172899395,C27,Pharmaceutical ,C,Manufacturing,"Shandong Shanda Wit Science and Technology Co., Ltd."
3755,915,2014,386283590.2,1954665620.0,0.197621315,C27,Pharmaceutical ,C,Manufacturing,"Shandong Shanda Wit Science and Technology Co., Ltd."
3756,915,2015,386283590.2,2080909422.0,0.185632102,C27,Pharmaceutical ,C,Manufacturing,"Shandong Shanda Wit Science and Technology Co., Ltd."
3757,915,2016,350956754.2,2482210142.0,0.141388816,C27,Pharmaceutical ,C,Manufacturing,"Shandong Shanda Wit Science and Technology Co., Ltd."
3758,915,2017,450832110.4,2832852420.0,0.159144228,C27,Pharmaceutical ,C,Manufacturing,"Shandong Shanda Wit Science and Technology Co., Ltd."
3759,915,2018,288105773.8,2993105286.0,0.096256478,C27,Pharmaceutical ,C,Manufacturing,"Shandong Shanda Wit Science and Technology Co., Ltd."
3760,917,2009,135226489.0,9270182922.0,0.014587251,I63,"Telecommunications, radio and television and satellite transmission services",I,Information,"Hunan TV and Broadcast Intermediary Co., Ltd."
3761,917,2010,520296920.5,11583824669.0,0.044915815,I63,"Telecommunications, radio and television and satellite transmission services",I,Information,"Hunan TV and Broadcast Intermediary Co., Ltd."
3762,917,2011,818788600.5,11583824669.0,0.070683787,I63,"Telecommunications, radio and television and satellite transmission services",I,Information,"Hunan TV and Broadcast Intermediary Co., Ltd."
3763,917,2012,649233337.9,13357594171.0,0.048604062,I63,"Telecommunications, radio and television and satellite transmission services",I,Information,"Hunan TV and Broadcast Intermediary Co., Ltd."
3764,917,2013,649233337.9,16941417651.0,0.038322256,I63,"Telecommunications, radio and television and satellite transmission services",I,Information,"Hunan TV and Broadcast Intermediary Co., Ltd."
